distillery_name,profile,brand_name,list_link,detail_link,title_tag,count,title_stat,stat
Teachers,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/teachers-scotch-whisky,grain,5,Likes,0
Teachers,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/teachers-scotch-whisky,honey,5,Average score,75.9
Teachers,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/teachers-scotch-whisky,honey,5,Ratings,64
Teachers,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/teachers-scotch-whisky,honey,5,Reviews,17
Teachers,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/teachers-scotch-whisky,honey,5,Likes,0
Chivas,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/chivas-scotch-whisky,vanilla,15,Average score,75.4
Chivas,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/chivas-scotch-whisky,vanilla,15,Ratings,199
Chivas,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/chivas-scotch-whisky,vanilla,15,Reviews,57
Chivas,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/chivas-scotch-whisky,vanilla,15,Likes,0
Chivas,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/chivas-scotch-whisky,honey,11,Average score,75.4
Chivas,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/chivas-scotch-whisky,honey,11,Ratings,199
Chivas,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/chivas-scotch-whisky,honey,11,Reviews,57
Chivas,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/chivas-scotch-whisky,honey,11,Likes,0
Chivas,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/chivas-scotch-whisky,light,8,Average score,75.4
Chivas,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/chivas-scotch-whisky,light,8,Ratings,199
Chivas,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/chivas-scotch-whisky,light,8,Reviews,57
Chivas,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/chivas-scotch-whisky,light,8,Likes,0
Chivas,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/chivas-scotch-whisky,caramel,7,Average score,75.4
Chivas,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/chivas-scotch-whisky,caramel,7,Ratings,199
Chivas,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/chivas-scotch-whisky,caramel,7,Reviews,57
Chivas,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/chivas-scotch-whisky,caramel,7,Likes,0
Chivas,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/chivas-scotch-whisky,citrus,7,Average score,75.4
Chivas,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/chivas-scotch-whisky,citrus,7,Ratings,199
Chivas,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/chivas-scotch-whisky,citrus,7,Reviews,57
Chivas,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/chivas-scotch-whisky,citrus,7,Likes,0
Whyte and Mackay,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/whyte-and-mackay-scotch-whisky,honey,4,Average score,75.3
Whyte and Mackay,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/whyte-and-mackay-scotch-whisky,honey,4,Ratings,53
Whyte and Mackay,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/whyte-and-mackay-scotch-whisky,honey,4,Reviews,19
Whyte and Mackay,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/whyte-and-mackay-scotch-whisky,honey,4,Likes,0
Whyte and Mackay,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/whyte-and-mackay-scotch-whisky,vanilla,3,Average score,75.3
Whyte and Mackay,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/whyte-and-mackay-scotch-whisky,vanilla,3,Ratings,53
Whyte and Mackay,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/whyte-and-mackay-scotch-whisky,vanilla,3,Reviews,19
Whyte and Mackay,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/whyte-and-mackay-scotch-whisky,vanilla,3,Likes,0
Whyte and Mackay,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/whyte-and-mackay-scotch-whisky,sweet,3,Average score,75.3
Whyte and Mackay,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/whyte-and-mackay-scotch-whisky,sweet,3,Ratings,53
Whyte and Mackay,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/whyte-and-mackay-scotch-whisky,sweet,3,Reviews,19
Whyte and Mackay,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/whyte-and-mackay-scotch-whisky,sweet,3,Likes,0
Whyte and Mackay,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/whyte-and-mackay-scotch-whisky,orange,2,Average score,75.3
Whyte and Mackay,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/whyte-and-mackay-scotch-whisky,orange,2,Ratings,53
Whyte and Mackay,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/whyte-and-mackay-scotch-whisky,orange,2,Reviews,19
Whyte and Mackay,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/whyte-and-mackay-scotch-whisky,orange,2,Likes,0
Whyte and Mackay,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/whyte-and-mackay-scotch-whisky,marmalade,2,Average score,75.3
Whyte and Mackay,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/whyte-and-mackay-scotch-whisky,marmalade,2,Ratings,53
Whyte and Mackay,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/whyte-and-mackay-scotch-whisky,marmalade,2,Reviews,19
Whyte and Mackay,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/whyte-and-mackay-scotch-whisky,marmalade,2,Likes,0
Haig,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/haig-scotch-whisky,honey,3,Average score,73.9
Haig,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/haig-scotch-whisky,honey,3,Ratings,36
Haig,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/haig-scotch-whisky,honey,3,Reviews,13
Haig,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/haig-scotch-whisky,honey,3,Likes,0
Haig,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/haig-scotch-whisky,light,3,Average score,73.9
Haig,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/haig-scotch-whisky,light,3,Ratings,36
Haig,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/haig-scotch-whisky,light,3,Reviews,13
Haig,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/haig-scotch-whisky,light,3,Likes,0
Haig,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/haig-scotch-whisky,smoke,3,Average score,73.9
Haig,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/haig-scotch-whisky,smoke,3,Ratings,36
Haig,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/haig-scotch-whisky,smoke,3,Reviews,13
Haig,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/haig-scotch-whisky,smoke,3,Likes,0
Haig,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/haig-scotch-whisky,caramel,3,Average score,73.9
Haig,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/haig-scotch-whisky,caramel,3,Ratings,36
Haig,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/haig-scotch-whisky,caramel,3,Reviews,13
Haig,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/haig-scotch-whisky,caramel,3,Likes,0
Haig,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/haig-scotch-whisky,nutmeg,3,Average score,73.9
Haig,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/haig-scotch-whisky,nutmeg,3,Ratings,36
Haig,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/haig-scotch-whisky,nutmeg,3,Reviews,13
Haig,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/haig-scotch-whisky,nutmeg,3,Likes,0
Loch Lomond,Highland Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/loch-lomond-scotch-whisky,light,3,Average score,74
Loch Lomond,Highland Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/loch-lomond-scotch-whisky,light,3,Ratings,19
Loch Lomond,Highland Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/loch-lomond-scotch-whisky,light,3,Reviews,18
Loch Lomond,Highland Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/loch-lomond-scotch-whisky,light,3,Likes,0
Loch Lomond,Highland Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/loch-lomond-scotch-whisky,honey,2,Average score,74
Loch Lomond,Highland Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/loch-lomond-scotch-whisky,honey,2,Ratings,19
Loch Lomond,Highland Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/loch-lomond-scotch-whisky,honey,2,Reviews,18
Loch Lomond,Highland Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/loch-lomond-scotch-whisky,honey,2,Likes,0
Loch Lomond,Highland Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/loch-lomond-scotch-whisky,cereal,2,Average score,74
Loch Lomond,Highland Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/loch-lomond-scotch-whisky,cereal,2,Ratings,19
Loch Lomond,Highland Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/loch-lomond-scotch-whisky,cereal,2,Reviews,18
Loch Lomond,Highland Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/loch-lomond-scotch-whisky,cereal,2,Likes,0
Famous Grouse,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/famous-grouse-scotch-whisky,peat,10,Average score,73.9
Famous Grouse,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/famous-grouse-scotch-whisky,peat,10,Ratings,190
Famous Grouse,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/famous-grouse-scotch-whisky,peat,10,Reviews,46
Famous Grouse,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/famous-grouse-scotch-whisky,peat,10,Likes,0
Famous Grouse,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/famous-grouse-scotch-whisky,toffee,9,Average score,73.9
Famous Grouse,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/famous-grouse-scotch-whisky,toffee,9,Ratings,190
Famous Grouse,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/famous-grouse-scotch-whisky,toffee,9,Reviews,46
Famous Grouse,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/famous-grouse-scotch-whisky,toffee,9,Likes,0
Famous Grouse,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/famous-grouse-scotch-whisky,smoke,8,Average score,73.9
Famous Grouse,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/famous-grouse-scotch-whisky,smoke,8,Ratings,190
Famous Grouse,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/famous-grouse-scotch-whisky,smoke,8,Reviews,46
Famous Grouse,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/famous-grouse-scotch-whisky,smoke,8,Likes,0
Famous Grouse,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/famous-grouse-scotch-whisky,malt,8,Average score,73.9
Famous Grouse,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/famous-grouse-scotch-whisky,malt,8,Ratings,190
Famous Grouse,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/famous-grouse-scotch-whisky,malt,8,Reviews,46
Famous Grouse,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/famous-grouse-scotch-whisky,malt,8,Likes,0
Famous Grouse,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/famous-grouse-scotch-whisky,caramel,8,Average score,73.9
Famous Grouse,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/famous-grouse-scotch-whisky,caramel,8,Ratings,190
Famous Grouse,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/famous-grouse-scotch-whisky,caramel,8,Reviews,46
Famous Grouse,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/famous-grouse-scotch-whisky,caramel,8,Likes,0
Grant's,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/grants-scotch-whisky,honey,4,Average score,73.6
Grant's,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/grants-scotch-whisky,honey,4,Ratings,53
Grant's,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/grants-scotch-whisky,honey,4,Reviews,24
Grant's,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/grants-scotch-whisky,honey,4,Likes,0
Grant's,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/grants-scotch-whisky,creamy,3,Average score,73.6
Grant's,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/grants-scotch-whisky,creamy,3,Ratings,53
Grant's,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/grants-scotch-whisky,creamy,3,Reviews,24
Grant's,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/grants-scotch-whisky,creamy,3,Likes,0
Grant's,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/grants-scotch-whisky,banana,3,Average score,73.6
Grant's,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/grants-scotch-whisky,banana,3,Ratings,53
Grant's,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/grants-scotch-whisky,banana,3,Reviews,24
Grant's,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/grants-scotch-whisky,banana,3,Likes,0
Grant's,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/grants-scotch-whisky,medium,3,Average score,73.6
Grant's,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/grants-scotch-whisky,medium,3,Ratings,53
Grant's,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/grants-scotch-whisky,medium,3,Reviews,24
Grant's,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/grants-scotch-whisky,medium,3,Likes,0
Grant's,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/grants-scotch-whisky,soft,2,Average score,73.6
Grant's,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/grants-scotch-whisky,soft,2,Ratings,53
Grant's,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/grants-scotch-whisky,soft,2,Reviews,24
Grant's,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/grants-scotch-whisky,soft,2,Likes,0
Bells,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/bells-scotch-whisky,honey,4,Average score,73.2
Bells,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/bells-scotch-whisky,honey,4,Ratings,23
Bells,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/bells-scotch-whisky,honey,4,Reviews,6
Bells,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/bells-scotch-whisky,honey,4,Likes,0
Bells,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/bells-scotch-whisky,almond,2,Average score,73.2
Bells,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/bells-scotch-whisky,almond,2,Ratings,23
Bells,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/bells-scotch-whisky,almond,2,Reviews,6
Bells,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/bells-scotch-whisky,almond,2,Likes,0
Bells,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/bells-scotch-whisky,medium,2,Average score,73.2
Bells,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/bells-scotch-whisky,medium,2,Ratings,23
Bells,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/bells-scotch-whisky,medium,2,Reviews,6
Bells,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/bells-scotch-whisky,medium,2,Likes,0
Bells,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/bells-scotch-whisky,peat,2,Average score,73.2
Bells,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/bells-scotch-whisky,peat,2,Ratings,23
Bells,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/bells-scotch-whisky,peat,2,Reviews,6
Bells,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/bells-scotch-whisky,peat,2,Likes,0
Bells,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/bells-scotch-whisky,raisin,2,Average score,73.2
Bells,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/bells-scotch-whisky,raisin,2,Ratings,23
Bells,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/bells-scotch-whisky,raisin,2,Reviews,6
Bells,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/bells-scotch-whisky,raisin,2,Likes,0
Glen Deveron,Highland Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/glen-deveron-scotch-whisky,citrus,2,Average score,73.4
Glen Deveron,Highland Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/glen-deveron-scotch-whisky,citrus,2,Ratings,32
Glen Deveron,Highland Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/glen-deveron-scotch-whisky,citrus,2,Reviews,8
Glen Deveron,Highland Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/glen-deveron-scotch-whisky,citrus,2,Likes,0
Dewars,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/dewars-scotch-whisky,citrus,5,Average score,72.8
Dewars,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/dewars-scotch-whisky,citrus,5,Ratings,46
Dewars,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/dewars-scotch-whisky,citrus,5,Reviews,16
Dewars,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/dewars-scotch-whisky,citrus,5,Likes,0
Dewars,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/dewars-scotch-whisky,medium,4,Average score,72.8
Dewars,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/dewars-scotch-whisky,medium,4,Ratings,46
Dewars,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/dewars-scotch-whisky,medium,4,Reviews,16
Dewars,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/dewars-scotch-whisky,medium,4,Likes,0
Dewars,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/dewars-scotch-whisky,vanilla,4,Average score,72.8
Dewars,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/dewars-scotch-whisky,vanilla,4,Ratings,46
Dewars,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/dewars-scotch-whisky,vanilla,4,Reviews,16
Dewars,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/dewars-scotch-whisky,vanilla,4,Likes,0
Dewars,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/dewars-scotch-whisky,wood,2,Average score,72.8
Dewars,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/dewars-scotch-whisky,wood,2,Ratings,46
Dewars,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/dewars-scotch-whisky,wood,2,Reviews,16
Dewars,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/dewars-scotch-whisky,wood,2,Likes,0
Dewars,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/dewars-scotch-whisky,malt,2,Average score,72.8
Dewars,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/dewars-scotch-whisky,malt,2,Ratings,46
Dewars,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/dewars-scotch-whisky,malt,2,Reviews,16
Dewars,Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/dewars-scotch-whisky,malt,2,Likes,0
Dufftown,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/dufftown-scotch-whisky,light,3,Average score,72.2
Dufftown,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/dufftown-scotch-whisky,light,3,Ratings,45
Dufftown,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/dufftown-scotch-whisky,light,3,Reviews,20
Dufftown,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/dufftown-scotch-whisky,light,3,Likes,0
Dufftown,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/dufftown-scotch-whisky,sherry,3,Average score,72.2
Dufftown,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/dufftown-scotch-whisky,sherry,3,Ratings,45
Dufftown,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/dufftown-scotch-whisky,sherry,3,Reviews,20
Dufftown,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/dufftown-scotch-whisky,sherry,3,Likes,0
Dufftown,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/dufftown-scotch-whisky,vanilla,2,Average score,72.2
Dufftown,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/dufftown-scotch-whisky,vanilla,2,Ratings,45
Dufftown,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/dufftown-scotch-whisky,vanilla,2,Reviews,20
Dufftown,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/dufftown-scotch-whisky,vanilla,2,Likes,0
Dufftown,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/dufftown-scotch-whisky,flowers,2,Average score,72.2
Dufftown,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/dufftown-scotch-whisky,flowers,2,Ratings,45
Dufftown,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/dufftown-scotch-whisky,flowers,2,Reviews,20
Dufftown,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/dufftown-scotch-whisky,flowers,2,Likes,0
Dufftown,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/dufftown-scotch-whisky,malt,2,Average score,72.2
Dufftown,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/dufftown-scotch-whisky,malt,2,Ratings,45
Dufftown,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/dufftown-scotch-whisky,malt,2,Reviews,20
Dufftown,Speyside Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/dufftown-scotch-whisky,malt,2,Likes,0
McClelland's,Highland Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/mcclellands-scotch-whisky,light,6,Average score,71.4
McClelland's,Highland Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/mcclellands-scotch-whisky,light,6,Ratings,42
McClelland's,Highland Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/mcclellands-scotch-whisky,light,6,Reviews,22
McClelland's,Highland Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/mcclellands-scotch-whisky,light,6,Likes,0
McClelland's,Highland Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/mcclellands-scotch-whisky,vanilla,6,Average score,71.4
McClelland's,Highland Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/mcclellands-scotch-whisky,vanilla,6,Ratings,42
McClelland's,Highland Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/mcclellands-scotch-whisky,vanilla,6,Reviews,22
McClelland's,Highland Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/mcclellands-scotch-whisky,vanilla,6,Likes,0
McClelland's,Highland Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/mcclellands-scotch-whisky,honey,5,Average score,71.4
McClelland's,Highland Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/mcclellands-scotch-whisky,honey,5,Ratings,42
McClelland's,Highland Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/mcclellands-scotch-whisky,honey,5,Reviews,22
McClelland's,Highland Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/mcclellands-scotch-whisky,honey,5,Likes,0
McClelland's,Highland Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/mcclellands-scotch-whisky,floral,5,Average score,71.4
McClelland's,Highland Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/mcclellands-scotch-whisky,floral,5,Ratings,42
McClelland's,Highland Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/mcclellands-scotch-whisky,floral,5,Reviews,22
McClelland's,Highland Whisky,Scotch,https://www.connosr.com/scotch-whisky,https://www.connosr.com/mcclellands-scotch-whisky,floral,5,Likes,0
